name,category,details
nz-digital-scale-fg-50-50-x-0-001g,Smoking,"This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.| Note: Color may change subjective to stock availability **| Features:| Capacity: 50g x 0.001g| Units: g/oz/gn/ct/ozt/dwt| Scale Size: 112 x 75 x 20mm| Platform Size: 68.8 x 73.2mm| Calibration:| Calibration is complete! You can turn off the scale. Super contrast, backlight
2 x AAA batteries (Included)
Full Tare Range Capacity
Energy saving auto power off function (60 seconds off) GET FREE SHIPPING ON ORDERS OVER $50.00.| This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.

Note: Color may change subjective to stock availability **| Features:

Super contrast, backlight
2 x AAA batteries (Included)
Full Tare Range Capacity
Energy saving auto power off function (60 seconds off)

Capacity: 50g x 0.001g

Units: g/oz/gn/ct/ozt/dwt

Scale Size: 112 x 75 x 20mm

Platform Size: 68.8 x 73.2mm

Calibration:

Turn on the scale.
Press and hold the [M] key untill the LCD display “CAL” , release the [M] key.
Press [M] key again, the display will show “CAL” followed by the required calibration weight value.
Place the required calibration weight on the center of the platform, the display will show “PASS” then return to the normal weighing mode.

Calibration is complete! You can turn off the scale."
nz-digital-scale-hp-100-100g-x-0-01g,NA,  
nz-digital-scale-pl-300-300-x-0-01g,Smoking,"This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.| Note: Color may change subjective to stock availability **| Features:| Capacity: 300 x 0.01g| Units: g/oz/gn/ct/ozt/dwt| Scale Size: 123 x 70.5 x 19.6mm| Platform Size: 78.2 x 63.8mm| Calibration:| Calibration is complete! You can turn off the scale. 2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off) GET FREE SHIPPING ON ORDERS OVER $50.00.| This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.

Note: Color may change subjective to stock availability **| Features:

2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off)

Capacity: 300 x 0.01g

Units: g/oz/gn/ct/ozt/dwt

Scale Size: 123 x 70.5 x 19.6mm

Platform Size: 78.2 x 63.8mm

Calibration:

Turn on the scale.
Press and hold the [M] key untill the LCD display “CAL” , release the [M] key.
Press [M] key again, the display will show “CAL” followed by the required calibration weight value.
Place the required calibration weight on the center of the platform, the display will show “PASS” then return to the normal weighing mode.

Calibration is complete! You can turn off the scale."
nz-digital-scale-rs-100-100-x-0-01g,Smoking,"This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.| Note: Color may change subjective to stock availability **| Features:| Capacity: 300 x 0.01g| Units: g/oz/gn/ct/ozt/dwt| Scale Size: 137.5 x 77.5 x 24mm| Platform Size: 74 x 58mm| Calibration:| Calibration is complete! You can turn off the scale. 2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off) GET FREE SHIPPING ON ORDERS OVER $50.00.| This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.

Note: Color may change subjective to stock availability **| Features:

2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off)

Capacity: 300 x 0.01g

Units: g/oz/gn/ct/ozt/dwt

Scale Size: 137.5 x 77.5 x 24mm

Platform Size: 74 x 58mm

Calibration:

Turn on the scale.
Press and hold the [M] key untill the LCD display “CAL” , release the [M] key.
Press [M] key again, the display will show “CAL” followed by the required calibration weight value.
Place the required calibration weight on the center of the platform, the display will show “PASS” then return to the normal weighing mode.

Calibration is complete! You can turn off the scale."
nz-digital-scale-ti-500-500-x-0-01g,Smoking,"This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.| Note: Color may change subjective to stock availability **| Features:| Capacity: 500 x 0.01g| Units: g/oz/gn/ct/ozt/dwt| Scale Size: 131 x 109 x 29.6mm| Platform Size: 100 x 94mm| Calibration:| Calibration is complete! You can turn off the scale. 2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off) GET FREE SHIPPING ON ORDERS OVER $50.00.| This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.

Note: Color may change subjective to stock availability **| Features:

2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off)

Capacity: 500 x 0.01g

Units: g/oz/gn/ct/ozt/dwt

Scale Size: 131 x 109 x 29.6mm

Platform Size: 100 x 94mm

Calibration:

Turn on the scale.
Press and hold the [M] key untill the LCD display “CAL” , release the [M] key.
Press [M] key again, the display will show “CAL” followed by the required calibration weight value.
Place the required calibration weight on the center of the platform, the display will show “PASS” then return to the normal weighing mode.

Calibration is complete! You can turn off the scale."
metal-cone-342p,Smoking,"Specifications: Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 17mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 17mm (Depth)"
metal-cone-338p2,Smoking,"Specifications: Size: 9mm (Bottom of Cone), 20mm (Top of Cone), 20mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 9mm (Bottom of Cone), 20mm (Top of Cone), 20mm (Depth)"
metal-cone-339p,Smoking,"Specifications: Size: 15mm (Top of Cone), 9mm (Top of Cone), 12mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 15mm (Top of Cone), 9mm (Top of Cone), 12mm (Depth)"
metal-cone-343p,Smoking,"Specifications: Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 22mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 22mm (Depth)"
metal-cone-341p,Smoking,"Specifications: Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 15mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 9mm (Bottom of Cone), 17mm (Top of Cone), 15mm (Depth)"
metal-cone-340p,Smoking,"Specifications: Size: 9mm (Bottom of Cone), 15mm (Top of Cone), 12mm (Depth) GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This is one of the most standard sized cones that are commonly sold.| Specifications:

Size: 9mm (Bottom of Cone), 15mm (Top of Cone), 12mm (Depth)"
geekvape-aegis-boost-plus-replacement-pods,Vape Devices,"Check out the Geek Vape Aegis BOOST PLUS Replacement Pods, featuring a 5.5mL capacity, G.Coil Boost Coil Compatibility, and airflow adjustment dial.| Comes in a pack of 2| Check out the Geek Vape Aegis BOOST PLUS Replacement Pods, featuring a 5.5mL capacity, G.Coil Boost Coil Compatibility, and airflow adjustment dial. Attached by a snap-in connection with quick release, the Aegis Boost can also entertain top side refilling, removing the silicone stopper to reveal the large fill port. At the base is a bottom press fit coil connection, allowing quick and easy replacement of the G.Coil Boost Coil to upkeep the delicious flavor of your favorite eJuice or nicotine salt.| Specifications:| Includes: 5.5mL Refillable Pod Capacity
Top Fill System - Silicone Stopper
Geek Vape G. Coil Boost Formula Coil Series
0.4ohm G.Coil Boost Formula - rated for 25-33W
0.6ohm G.Coil Boost Formula - rated for 15-25W
Press Fit Coil Installation
Airflow Adjustment Dial
Snap-In Pod Connection| 2 x Replacement Pods GET FREE SHIPPING ON ORDERS OVER $50.00.| Check out the Geek Vape Aegis BOOST PLUS Replacement Pods, featuring a 5.5mL capacity, G.Coil Boost Coil Compatibility, and airflow adjustment dial.

Comes in a pack of 2| Check out the Geek Vape Aegis BOOST PLUS Replacement Pods, featuring a 5.5mL capacity, G.Coil Boost Coil Compatibility, and airflow adjustment dial. Attached by a snap-in connection with quick release, the Aegis Boost can also entertain top side refilling, removing the silicone stopper to reveal the large fill port. At the base is a bottom press fit coil connection, allowing quick and easy replacement of the G.Coil Boost Coil to upkeep the delicious flavor of your favorite eJuice or nicotine salt.

Specifications:

5.5mL Refillable Pod Capacity
Top Fill System - Silicone Stopper
Geek Vape G. Coil Boost Formula Coil Series
0.4ohm G.Coil Boost Formula - rated for 25-33W
0.6ohm G.Coil Boost Formula - rated for 15-25W
Press Fit Coil Installation
Airflow Adjustment Dial
Snap-In Pod Connection

Includes:

2 x Replacement Pods"
smok-mag-pod-replacement-pods,Vape Devices,"Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.| Quick links:| Smok RPM Replacement Coils| SMOK Mag 40W Pod Kit| Specifications:| Includes:  3mL MAG Pod RPM Pod Capacity

Top Fill System - Threaded Cap

SMOK RPM Coil Series

0.4ohm RPM Mesh Coils

0.8ohm RPM DC MTL Coils

Bottom Press-Fit Coil Connection

Compatible with RPM Coils| 3 x Replacement Pods GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Check out the SMOK MAG POD Pods (3-Pack), offering a 3mL capacity, these pods are compatible with RPM Coil Series, installed in a press fit connection.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.

Quick links:

Smok RPM Replacement Coils

SMOK Mag 40W Pod Kit

Specifications:

3mL MAG Pod RPM Pod Capacity

Top Fill System - Threaded Cap

SMOK RPM Coil Series

0.4ohm RPM Mesh Coils

0.8ohm RPM DC MTL Coils

Bottom Press-Fit Coil Connection

Compatible with RPM Coils

Includes: 

3 x Replacement Pods"
smoka-blaze,Heat Not Burn,"The SMOKA Blaze Device is a well-designed and high-quality device that does not just look good but works dexterously. The Blaze Device has a unique self-cleaning feature where you can slide the button on the front which moves the bottom of the herb chamber up to the top pushing out the used herbs. The SMOKA Blaze utilizes a zirconia ceramic mouthpiece with 100% isolated airflow, precise temperature control and full digital OLED screen control. SMOKA Blaze is a must have if you are looking for a discrete and well-featured device.| NOTE: Battery is not included| Specifications:| Includes: Battery: 18650 removable battery (Not included)
Temperature range: 100C – 240C (Boost mode 255C)
Temperature adjustment: Adjustable by one degree increments
Mouthpiece: Swivel style, Zirchonia ceramic, magnetic
Heating: Conduction, embedded heating element
Chamber: Ceramic
Size: 43 x 24 x 99mm
Display: OLED Digital display
Charging: Micro USB charging cable included (Main charger available separately)
Haptic, Vibration technology
Heat up time: 20 seconds
Auto off timer: Adjustable between 5 mins and 10 mins| 1 x BLAZE Device
1 x Micro USB Charging Cable
1 x Oil Chamber
1 x Spare Replacement Rubber Mouthpiece Filter
1 x User Guide
1 x Cleaning Brush
3 x Alcohol Wipes (for cleaning)
3 x Cotton Tips (for cleaning) GET FREE SHIPPING ON ORDERS OVER $50.00.| The SMOKA Blaze Device is a well-designed and high-quality device that does not just look good but works dexterously. The Blaze Device has a unique self-cleaning feature where you can slide the button on the front which moves the bottom of the herb chamber up to the top pushing out the used herbs. The SMOKA Blaze utilizes a zirconia ceramic mouthpiece with 100% isolated airflow, precise temperature control and full digital OLED screen control. SMOKA Blaze is a must have if you are looking for a discrete and well-featured device.

NOTE: Battery is not included| Specifications:

Battery: 18650 removable battery (Not included)
Temperature range: 100C – 240C (Boost mode 255C)
Temperature adjustment: Adjustable by one degree increments
Mouthpiece: Swivel style, Zirchonia ceramic, magnetic
Heating: Conduction, embedded heating element
Chamber: Ceramic
Size: 43 x 24 x 99mm
Display: OLED Digital display
Charging: Micro USB charging cable included (Main charger available separately)
Haptic, Vibration technology
Heat up time: 20 seconds
Auto off timer: Adjustable between 5 mins and 10 mins

Includes:

1 x BLAZE Device
1 x Micro USB Charging Cable
1 x Oil Chamber
1 x Spare Replacement Rubber Mouthpiece Filter
1 x User Guide
1 x Cleaning Brush
3 x Alcohol Wipes (for cleaning)
3 x Cotton Tips (for cleaning)"
ovns-jc01-replacement-pods,Vape Devices,"The OVNS JC01 replacement pod is a refillable pod with 1.0ml capacity. It possesses a top-fill system to make sure there are no leaks when you pull out the top cap each time, stoppered by a flat mouthpiece. The OVNS JC01 replacement pod is compatible with JUUL battery.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.| Specifications: JC01 Pro:
Capacity: 1ml
Resistance: 1.5ohm 
4x Replacement Pods per pack
JC01 2020:
Capacity: 1ml
Resistance: 1.8ohm 
4x Replacement Pods per pack GET FREE SHIPPING ON ORDERS OVER $50.00.| The OVNS JC01 replacement pod is a refillable pod with 1.0ml capacity. It possesses a top-fill system to make sure there are no leaks when you pull out the top cap each time, stoppered by a flat mouthpiece. The OVNS JC01 replacement pod is compatible with JUUL battery.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.

Specifications:

JC01 Pro:
Capacity: 1ml
Resistance: 1.5ohm 
4x Replacement Pods per pack
JC01 2020:
Capacity: 1ml
Resistance: 1.8ohm 
4x Replacement Pods per pack"
nz-digital-scale-ex-200-200-x-0-01g,Smoking,"This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.| Note: Color may change subjective to stock availability **| Features:| Capacity: 200 x 0.01g| Units: g/oz/gn/ct/ozt/dwt| Scale Size: 112 x 75 x 20mm| Platform Size: 68.8 x 73.2mm| Calibration:| Calibration is complete! You can turn off the scale. 2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off) GET FREE SHIPPING ON ORDERS OVER $50.00.| This little scale is one of the hottest and most economical scales on the market today! the removable cover keeps the scale protected when not in use and also doubles as an expansion tray. just replace the plastic cover when you’re done using it, and you can safely toss the scale in your handbag or pocket with no worries.

Note: Color may change subjective to stock availability **| Features:

2 x AAA batteries (Included)
Energy saving auto power off function (60 seconds off)

Capacity: 200 x 0.01g

Units: g/oz/gn/ct/ozt/dwt

Scale Size: 112 x 75 x 20mm

Platform Size: 68.8 x 73.2mm

Calibration:

Turn on the scale.
Press and hold the [M] key untill the LCD display “CAL” , release the [M] key.
Press [M] key again, the display will show “CAL” followed by the required calibration weight value.
Place the required calibration weight on the center of the platform, the display will show “PASS” then return to the normal weighing mode.

Calibration is complete! You can turn off the scale."
wotofo-profile-rdta-replacement-glass,Vape Devices,"Specifications:| Includes: Weight: 1.7g
Dimension: 24 x 16 x 14mm
Material: Glass
Capacity: 6.2ml
Suitable for Wotofo Profile RDTA Tank| 1 x Replacement Glass GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This replacement Pyrex glass tube is suitable for the Wotofo Profile RDTA atomizer. This replacement glass tube is transparent and features a 6.2ml capacity.| Specifications:

Weight: 1.7g
Dimension: 24 x 16 x 14mm
Material: Glass
Capacity: 6.2ml
Suitable for Wotofo Profile RDTA Tank

Includes:

1 x Replacement Glass"
smoka-vape-astro,Heat Not Burn,"The ASTRO is a lightweight and durable device with a unique design coupled with high portability making it an extremely discreet device. ASTRO has one of the fastest auto heat-up times as it heats herbs perfectly and evenly within less than 20 seconds. The ASTRO delivers solid flavour and impressive vapor quality increasing your satisfaction hit. ASTRO features three temperatures ranging from 385℉ to 420℉ which you can adjust according to your temperature preference.| Specifications:| Includes: Preset Temperatures 385°F/400°F/420°F (196℃/205℃/215℃)
Sessions Per Charge 8-10 Sessions
Session Length 5 Minute Timer
Dimensions: 30mm x 93mm x 20mm [1.18in x 3.66in x 0.79in]
Net Weight: 90g
Battery Capacity: Internal 900mAh Lithium Battery
Charging Time: 1 Hour
Output voltage: 3.7V| 1 x ASTRO Heat Not Burn Device
1 x USB Charging Cable
1 x User Guide
1 x Cleaning Brush
1 x Packing Tool
3 x SS Screen for Chamber
2 x SS Screen for Mouthpiece GET FREE SHIPPING ON ORDERS OVER $50.00.| The ASTRO is a lightweight and durable device with a unique design coupled with high portability making it an extremely discreet device. ASTRO has one of the fastest auto heat-up times as it heats herbs perfectly and evenly within less than 20 seconds. The ASTRO delivers solid flavour and impressive vapor quality increasing your satisfaction hit. ASTRO features three temperatures ranging from 385℉ to 420℉ which you can adjust according to your temperature preference.| Specifications:

Preset Temperatures 385°F/400°F/420°F (196℃/205℃/215℃)
Sessions Per Charge 8-10 Sessions
Session Length 5 Minute Timer
Dimensions: 30mm x 93mm x 20mm [1.18in x 3.66in x 0.79in]
Net Weight: 90g
Battery Capacity: Internal 900mAh Lithium Battery
Charging Time: 1 Hour
Output voltage: 3.7V

Includes:

1 x ASTRO Heat Not Burn Device
1 x USB Charging Cable
1 x User Guide
1 x Cleaning Brush
1 x Packing Tool
3 x SS Screen for Chamber
2 x SS Screen for Mouthpiece"
smok-nord-x-replacement-pods,Vape Devices,"Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:| Includes: 6mL Nord X RPM & RPM 2 Pod Capacity

Side Fill System - Silicone Stoppered

SMOK RPM & RPM 2 Coil Series

0.16ohm RPM 2 Mesh Coil - rated for 25-50W

0.4ohm RPM Mesh Coil - rated for 25W

Press-Fit Connection

Magnetic Pod Connection| 3 x Replacement Pods GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Shop the NORD X Pods (3-Pack, coils not included) features a 6mL capacity, bottom press fit coil installation, and offers compatibility with SMOK RPM & RPM 2 Coils.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

6mL Nord X RPM & RPM 2 Pod Capacity

Side Fill System - Silicone Stoppered

SMOK RPM & RPM 2 Coil Series

0.16ohm RPM 2 Mesh Coil - rated for 25-50W

0.4ohm RPM Mesh Coil - rated for 25W

Press-Fit Connection

Magnetic Pod Connection

Includes:

3 x Replacement Pods"
smoka-blaze-mouthpiece,NA,  
nbt-rick-and-morty-grinder-55mm-4xparts,Smoking,"Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.| Note: Color/Design may change subjective to stock availability | Product descriptions:| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience.| Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!| Features:| Package Includes:| How to use: Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment| 1 x NBT Grinder 55mm 4 parts
1 x Drawstring bag| Remove the top lid from the grinder
Break the tobacco into piece and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco GET FREE SHIPPING ON ORDERS OVER $50.00.| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.

Note: Color/Design may change subjective to stock availability | Product descriptions:

Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience.

Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!

Features:

Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment

Package Includes:

1 x NBT Grinder 55mm 4 parts
1 x Drawstring bag

How to use:

Remove the top lid from the grinder
Break the tobacco into piece and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco"
nbt-coloured-grinder-62mm-4xparts,Smoking,"Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.| Note: Color/Design may change subjective to stock availability | Product descriptions: Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience. Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!| Features:| Package Includes:| How to use: Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment| 1 x NBT Grinder 62mm 4 parts
1 x Drawstring bag| Remove the top lid from the grinder
Break the tobacco into pieces and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco GET FREE SHIPPING ON ORDERS OVER $50.00.| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.

Note: Color/Design may change subjective to stock availability | Product descriptions: Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience. Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!

Features:

Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment

Package Includes:

1 x NBT Grinder 62mm 4 parts
1 x Drawstring bag

How to use:

Remove the top lid from the grinder
Break the tobacco into pieces and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco"
nbt-aluminum-grinder-63mm-2xparts,Smoking,"Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.| Note: Color/Design may change subjective to stock availability | Product descriptions:| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience.| Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!| Features:| Package Includes:| How to use: Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment| 1 x NBT Grinder 63mm 2 parts
1 x Drawstring bag| Remove the top lid from the grinder
Break the tobacco into piece and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco GET FREE SHIPPING ON ORDERS OVER $50.00.| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Anodized for smooth finish; this means no wear or smudge marks.

Note: Color/Design may change subjective to stock availability | Product descriptions:

Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. We also want you to know that you're getting the new NBT experience so there have been a few more added features to help prevent counterfeiting and improve your overall grinding experience.

Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks. Razor sharp Diamond Cutting Blades for extreme efficiency. Stainless steel pollen screen allows for only the finest pollen to fall to the bottom catch. Powerful Neodymium Magnets for incredible closure. Thin poly ring around top grinding section, for smooth grinding and no friction. Comes with protective pouch!

Features:

Cool NBT logo design
Pollen filter
Lexan O-ring
Scraper
Strong magnet
Pollen collecting compartment

Package Includes:

1 x NBT Grinder 63mm 2 parts
1 x Drawstring bag

How to use:

Remove the top lid from the grinder
Break the tobacco into piece and evenly distribute them on the grinder teeth (Do not place any tobacco in the centre of the grinder teeth as this is where the magnet is that holds the lid in place)
Take the lid of the grinder and place it on top of the grinder teeth so that the centre magnet holds the lid in place
Gently spin the lid for 5-10 times
Now that it is ready, remove the upper two sections of the grinder, this can be done by firmly grasp the base of the grinder with one hand and use your other hand to twist off the top two sections, this will reveal the third section with your grinded tobacco"
